"","Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","MLP","LSTM","DESTC"
"135",35142.42857,35152.68745,35071.32141,35028.95072,34896.77405,34814.95366,35838.22035,35629.04012,35618.28608,35622.80967,35599.56204,35554.42312,35667.62611,35528.75016,35584.33224,35477.15235,35123.99729,35037.0593,34754.57861,35212.84526,35154.21753,35550.80232,35567.92356,35555.98797,35489.80893,35450.9485,35411.96696,35529.08819,35204.6345,35134.11738,35191.09148,35127.6385,34852.14942,34825.55812,34716.45715,34822.32914,35150.42614,34960.21207,35033.08629,34981.41161,34848.12566,34987.41208,34882.55347,34673.45762,34688.25396,34841.08246,35161.08471,35201.40081,35262.29413,34832.5384,59410.47692,33037.09646,34960.58118,35139.03232
"136",34846.85714,34462.39137,34470.26661,34431.63266,34415.67729,34319.95507,34991.13758,34778.66921,34783.80003,34786.32408,34777.42199,34663.41881,34795.4888,34740.3885,34738.18961,34561.13677,34488.14389,34392.11918,34257.81308,34509.16004,34461.17623,34735.27525,34773.03864,34729.21396,34765.22216,34701.20274,34812.66739,34753.33953,34448.3925,34480.45283,34489.11749,34097.31731,34278.36361,34280.21812,34209.19917,34228.41754,35120.05478,34454.87658,34557.80442,34486.09479,34356.81644,34842.13044,34406.2074,34286.03177,34355.54944,34264.17111,34495.30702,34463.04772,34533.40065,34099.08007,58663.6513,32242.78153,34140.2965,34408.362835
"137",36195.57143,34395.43595,34427.96996,34356.11798,34395.85502,34385.8258,34799.84377,34631.8613,34634.08736,34647.5407,34640.41118,34590.66385,34644.11742,34607.29791,34606.68573,34455.28292,34378.45054,34430.81344,34046.50332,34569.24995,34462.07854,34626.56639,34624.868,34630.82871,34592.289,34522.06622,34553.03815,34615.27003,34248.3274,34187.1844,34319.86766,35052.01309,34817.24466,34857.48687,34809.85887,34964.59787,35606.33026,34912.64219,34944.74883,34774.80098,34856.72355,35030.32393,34952.25951,34742.18325,34805.8891,34588.39431,34433.72376,34297.17597,34388.15362,33893.53255,58064.7727,31436.98784,33859.36452,34686.50598
"138",36316,36541.50507,36701.75276,36600.17569,36927.01313,37173.47452,36452.76268,36348.82373,36366.60049,36379.55609,36383.81056,36440.1886,36314.47808,36412.63585,36349.51794,36283.177,36536.26264,36798.83391,36639.25369,36880.01329,36776.25377,36294.47712,36340.29944,36268.41216,36358.36331,36294.82951,36468.16164,36343.14687,36092.79061,35988.45632,36187.71375,34900.70274,36239.21626,36458.23193,36339.7363,36584.1471,36814.76404,36205.58207,36520.84395,36363.21685,36662.34888,36423.77004,35884.59345,36556.35938,36758.15438,36632.9883,36582.78838,36159.80362,36347.58844,35901.93289,58210.59999,31107.63684,35492.24833,36451.97391
"139",28106.85714,36478.38067,36580.68178,36562.81292,36443.82883,36692.23673,36656.83461,36537.00567,36588.7346,36593.64159,36575.09622,36654.2952,36599.67607,36561.92735,36554.72973,36493.72842,36453.84573,36702.34024,36560.39092,36850.94503,36812.08335,36476.54033,36517.01725,36443.77871,36462.49125,36421.26355,36588.77679,36446.18339,36313.71487,36268.44934,36315.37665,36993.13404,36700.76292,36824.32691,36631.59384,36854.20135,37192.19501,37077.54469,36752.26788,37008.54507,37021.63903,37020.57836,36641.69249,37022.71366,37048.94366,37059.75083,36539.31155,36322.26465,36529.59047,36134.09143,58474.93364,31415.64182,35863.74594,36641.69249
"140",49672.14286,24741.89943,24307.95055,24637.40316,26127.08537,25356.96262,27523.39715,26756.92696,26836.18515,26914.41567,26695.65899,25809.98322,27190.92522,26690.16671,26846.03842,26709.2017,24737.15687,24097.47868,24241.72893,23983.9818,24297.86217,26640.65033,26737.20109,26845.87864,26563.26088,26619.2855,26659.21964,26749.53054,26567.51563,26387.08501,25863.10085,29061.12666,24731.87483,24552.3979,23752.40336,22866.53459,25403.62882,25383.21578,24706.9206,25462.93477,24470.87106,25344.25474,26172.6792,24724.71214,23271.79138,23031.21226,24730.3348,25997.07593,25928.55422,25945.9875,56238.39874,29375.21264,27079.70967,27079.70967
"141",44859,57632.37745,58681.69129,58006.65989,35582.92551,49972.83868,54106.00963,53303.33166,52885.45576,53342.42437,53066.73487,52495.20315,53169.77487,54156.22662,53750.21637,53443.05817,57604.4707,51531.02982,53791.02226,56626.60064,54390.4163,53018.69896,53007.851,52789.09388,54163.74695,54086.40414,53161.21592,53011.83796,54310.05286,51185.36605,52288.32463,44117.905,58682.50098,58508.72192,53647.9904,62327.38952,57990.53892,54863.38105,56944.71458,53911.82777,55083.3262,56004.16912,53655.05546,55713.98194,55414.2027,55460.653,57300.65284,53754.63053,54677.59464,54487.64757,61374.62072,32386.78659,50736.10862,50736.10862
"142",43994.71429,45285.15973,45577.47239,49262.09935,40918.72985,46217.45768,44910.73236,46280.97084,46444.94511,46104.5274,46171.32029,48292.08172,46438.89752,47902.98424,47619.06675,47360.7716,45302.82148,45999.47041,43946.28252,48216.93169,47244.36212,45525.74971,45696.34745,45785.56358,45508.1861,46472.216,44460.80399,48369.71634,47309.83062,45081.30921,47726.7619,51122.7169,44263.21958,45221.32543,44151.74975,43300.83697,46869.25092,48721.79125,46884.89532,48368.76113,49358.02466,47937.46766,48253.2669,48948.80987,48064.31107,45740.19723,46215.87908,46467.34821,46421.69613,43776.07482,62404.69638,37879.61852,45289.73714,48253.2669
"143",42401.71429,44801.65276,45178.34452,46416.64941,50995.88346,52695.22864,43752.29591,43894.53491,44051.92832,44163.24024,44180.82205,43031.77811,43997.27592,43725.84413,44251.42709,45523.94138,44817.18734,45714.73172,45275.62262,52809.90828,46279.71036,44829.88812,44669.7925,44679.55576,44404.59411,44623.8756,44683.21583,44695.29672,46634.00867,45128.11677,42681.06157,54236.52831,43187.0558,44598.10615,46826.34736,46353.9119,43468.74902,44109.99118,43728.00734,46023.20235,43361.36365,44196.64068,43598.05416,43271.27565,43951.50021,44226.47524,44232.60042,44892.35964,45939.29597,49651.626,67136.48441,40506.19554,46354.1003,46354.1003
"144",37564.57143,42376.18853,42387.59565,41550.96158,49972.08918,43457.55742,44254.53979,44833.30929,45147.18393,45804.10738,45635.92564,44325.91771,43495.91939,45395.74535,46200.97532,49604.37486,42716.20567,40063.55061,40035.98237,46483.24817,41425.51105,42559.78458,44196.09567,43856.88559,43897.77821,44959.92025,41365.52367,43493.71258,46233.31242,44602.9268,44118.10491,31400.09331,40836.72602,41410.9911,40808.1996,47112.00616,39074.40934,42301.50083,42733.6118,42695.78656,40332.78882,38825.71991,41003.74841,40197.04188,39423.88526,39646.56454,41833.07349,42616.91436,42432.03797,41780.04616,65302.42489,41289.19287,43219.2599,41003.74841
"145",31993.28571,34819.69854,34873.7659,35008.39602,35417.19233,34079.32437,36083.66732,35509.97544,35716.9135,35741.14632,35712.32099,34589.87909,35792.05063,35342.67018,35276.64038,34412.96235,35588.74782,36838.15785,36314.91921,40582.60676,34788.89873,37279.12743,36765.92374,37643.16469,38025.64574,39427.277,36163.94114,37367.18389,39264.89862,41148.33195,39372.47492,37269.14681,34258.80683,36064.35568,34473.25104,35645.22632,39475.84666,35124.34903,35153.95691,35092.14199,35861.6952,40590.51529,38872.59742,35366.15818,37143.53382,35316.14715,35263.3795,36468.59024,36092.16942,34875.34898,62931.49187,40368.85956,36609.57987,37269.14681
"146",68514.57143,28585.44873,28226.75354,28296.25666,29165.46434,28575.36368,30853.56889,30022.39078,29943.86262,29920.01897,29851.9443,28802.13307,30123.52159,29459.53822,29572.44649,29116.06494,28298.67743,28429.72063,33205.76077,32748.16919,28690.12355,30341.77737,29944.31341,31608.76054,32575.46407,34064.03946,29192.59651,28843.58575,33026.91451,33634.89234,33622.033,50287.63688,37629.97185,32936.98091,34631.4406,40066.76301,32578.13522,33148.8913,35537.17343,31721.21389,30087.1867,29148.50046,34960.80657,27930.95412,31129.34974,32164.35165,28610.22167,29794.04631,29288.6551,28673.11558,59586.15392,38120.98227,29553.8647,34960.80657
"147",36522.28571,82510.51821,68677.79231,82860.12101,31304.81622,69266.38222,79053.68624,75761.81467,74846.39868,76753.049,74932.09621,71304.95287,76276.56747,77581.66143,75883.61418,78340.91452,82515.1081,71077.63256,64590.2634,75705.8036,71811.92266,76424.21314,75451.01997,75705.04098,81664.03856,83755.42638,75536.49368,80053.85522,83299.79493,72903.18026,78943.95822,40293.16297,72570.80896,74550.46955,61056.36836,63997.00261,69437.77717,65712.48521,60330.5602,64948.59603,61881.17703,66978.08649,65038.09627,57801.44889,59330.6472,53728.28821,82472.81339,76386.79264,77261.81112,76031.19245,68714.82554,44233.75371,69878.46878,65038.09627
"148",36521.28571,27737.2241,26248.51514,37203.71562,33063.96899,37408.95632,29284.54539,33081.11992,32720.23634,33814.46026,33715.68373,36041.61774,34507.9077,43411.12267,44291.83972,39391.30662,27712.57569,27166.18527,22284.02707,28344.59389,28941.16401,29585.09025,30926.1539,33159.93622,34917.5845,34164.9455,31800.15553,36454.60473,43091.79333,35356.09678,37415.89995,60972.41392,31442.461,30154.53665,26782.82471,30292.15662,37103.32531,40502.50926,31913.86637,40170.51388,42842.07796,35362.45304,39972.32708,38883.58924,35463.72399,29511.79905,29187.88731,33774.01126,32812.14782,30476.42645,65123.215,48821.72261,35766.46164,39972.32708
"149",36521.28571,35387.2844,34755.70219,55348.71658,56907.9685,59585.73989,30932.18787,34085.98063,36965.24696,35292.4949,34908.01384,35665.37768,33895.06691,37228.66185,34017.54775,41171.33888,35139.67623,40106.1011,37038.18555,51803.76578,38972.06776,33934.49295,33793.65395,35282.94655,30692.13463,34706.19138,35744.28952,40477.77037,35131.52707,27938.88085,28930.65018,34527.88156,30328.64727,36289.51957,44231.25221,38016.63566,37642.32516,31091.89014,36930.64904,34600.66966,30635.65777,32092.15123,33911.24263,41854.86586,26528.12409,29441.86655,33256.89675,34601.56684,35854.16433,41864.79689,68248.08897,41084.59585,38125.63079,34527.88156
