"","Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","MLP","LSTM","DESTC"
"136",4221.571429,4121.32978,4112.597039,4092.811391,4063.556995,4094.583338,4378.845426,4107.154264,4564.350521,4367.890943,4783.333495,4409.267108,4790.052326,4467.141155,4731.147531,5257.360532,4128.002046,4091.925747,4041.405338,4102.459714,4114.079648,4756.493483,4879.190938,4980.829456,5237.597452,5582.542028,5136.104051,5424.686693,6328.724835,6397.475434,6182.122791,4246.728317,4051.516992,4051.805005,4007.227239,4042.711548,6990.89317,5047.736954,5368.526864,5016.721927,6068.941861,3866.976601,8022.505916,8617.281156,9471.784346,8388.954499,4188.505645,4236.166751,4175.797992,4014.513615,19779.76815,4032.784269,4409.880188,4176.560191
"137",4343,4109.013873,4127.724335,4093.299034,4101.122428,4118.902014,4220.706553,3963.652616,4367.228085,4121.840559,4586.747421,4325.756913,4456.526739,4374.878043,4538.407492,5087.547512,4108.927904,4103.938945,4041.363762,4123.848631,4168.920456,4702.131025,4627.806459,4960.878462,5187.316625,5458.923113,4986.796576,5459.096304,6256.402272,6512.142394,5855.282591,4331.558668,4063.942473,4071.673958,3983.447221,4096.749442,6293.663396,4866.164497,4855.688937,4570.170582,5189.284319,3555.8929,6866.102739,8437.912556,8278.094063,7102.578297,4218.665331,4221.572888,4191.253739,3921.744748,19682.03256,3893.171321,4426.008136,4162.15500766667
"138",4476.285714,4333.134038,4331.755813,4303.163508,4296.431521,4332.724157,4561.206171,4396.764134,4685.722298,4480.755806,4724.602942,4568.200114,4724.406444,4627.210932,4760.263876,5102.693134,4330.076409,4319.649472,4280.225442,4325.436051,4327.028242,5348.765484,4881.038716,5352.958742,5486.777637,5735.885752,5701.331311,5788.749918,6693.489443,6919.256209,6947.94454,4076.99822,4298.210117,4290.524656,4188.432391,4361.161939,5827.669403,5055.568779,5110.570601,4974.886021,5949.599472,3563.640571,7387.370169,8621.633255,9231.905715,7725.451392,4367.217482,4342.987854,4408.489447,4254.779147,19635.24653,3984.104677,4565.993651,4294.08393366667
"139",4952.428571,4473.724246,4481.164079,4468.001275,4460.773045,4475.546823,4773.35288,4640.328781,4887.311124,4711.567181,4856.652386,4739.252346,4805.755961,4803.035685,4853.777038,5150.467461,4505.925138,4537.300305,4569.792887,4540.862671,4553.812698,4937.814797,4755.2863,5469.72437,5597.335775,5738.327536,5382.042055,5587.13758,6567.725319,7205.851067,6764.642425,4383.007677,4610.900904,4646.132684,4541.374865,4745.760528,5832.030211,5542.44116,5611.498219,5730.570846,6271.768737,3241.495116,7274.430416,8903.479802,9648.46976,8226.228769,4502.867962,4476.272381,4637.613136,4408.294375,19675.069,4217.892701,4706.407427,4553.64986466667
"140",5199.142857,5051.670332,5051.821858,5054.300596,5050.62632,5027.32762,5279.684267,5199.014584,5361.610076,5140.163179,5220.228376,5235.105389,5237.49448,5272.668097,5321.922279,5521.800757,5036.18097,5053.096894,5054.647013,5017.640324,5024.757911,5527.949832,5286.265745,5584.865453,5628.380615,5692.016752,5638.37723,5786.126668,6289.530464,6611.002064,6469.575532,5285.810992,5289.855243,5304.200384,5292.257668,5371.157377,6851.655575,6634.360206,6898.299036,6921.091549,7528.79234,3174.581733,8608.136216,9346.878463,10701.3719,9156.600685,5047.389593,4952.380944,5287.439312,5008.127483,19842.51313,4645.646277,5192.294976,5199.33607166667
"141",4882.857143,5285.786901,5286.158757,5324.619385,5318.420708,5277.230219,5795.287232,5750.098705,5888.002365,5768.162032,5638.56115,5624.947875,5640.329845,5680.278855,5620.492015,5760.961523,5291.34212,5314.753833,5317.324299,5302.518618,5338.485233,5777.145791,5681.093528,5938.896195,6020.401003,5957.466937,5966.299704,6035.029637,6503.404711,6808.719847,6509.826527,5229.142275,5232.175419,5269.189392,5250.512686,5343.345295,6164.983827,6393.645399,6644.645805,7331.781245,7889.411533,2599.879298,9104.052821,9015.182856,10677.17007,9019.287347,5248.347083,5199.118175,5332.430016,5323.771589,20003.09356,5051.671871,5431.329672,5300.01917466667
"142",4781.714286,4829.358303,4835.34553,4856.888349,4842.785389,4858.587705,5409.581916,5366.476808,5704.329162,5853.764127,5639.581891,5416.932362,5467.360259,5471.806773,5639.291499,5513.168754,4851.566274,4836.408861,4831.171011,4883.017026,4922.710889,5300.376306,5433.548043,5700.454138,5887.455994,5715.038343,5304.026061,5692.837307,6135.22307,6373.560711,6345.09241,5343.281706,4829.972664,4837.040067,4825.903863,4882.400209,5469.738408,5457.595995,5530.63462,6044.966191,5902.520604,3436.760635,6662.69988,7582.036324,8331.860813,7720.485272,4819.777724,4882.888777,4988.38411,4867.519364,20088.00054,4968.777523,5086.723943,5084.792235
"143",4961.142857,4772.473405,4750.890188,4721.037755,4719.792342,4729.459495,5011.423841,4941.707157,5380.999557,5478.478168,5472.417716,5240.053032,5432.673009,5244.624685,5748.426746,5528.930666,4760.162925,4734.468778,4772.94405,4764.192732,4753.471699,5090.548196,5222.098937,5331.219007,5448.177698,5465.500573,4938.116884,5303.673141,5740.505727,5806.693351,6636.411055,4785.413636,4689.614414,4692.11411,4692.981159,4622.477761,5890.417633,5299.472927,5407.857394,5541.406035,6066.29138,4466.743037,7488.977534,7275.762835,8507.995751,7790.522063,4761.542548,4781.724406,4886.516363,4771.872968,20097.66425,4785.616429,4970.071907,4808.46723266667
"144",5531.285714,5003.926722,4981.654633,4950.658717,4955.506565,5011.614367,5242.344578,5102.259974,5426.403609,5274.078484,5441.139877,5295.08246,5531.503175,5338.386618,5615.685199,5769.312136,4984.550426,4954.477873,5042.564641,4968.065339,4946.728622,5109.991312,5434.181936,5265.033536,5405.757199,5543.632193,5194.162118,5407.11429,5851.250598,5830.337202,6006.224882,4839.304245,4879.567133,4932.069655,4885.049631,4726.410894,6316.800945,5033.652934,5251.150024,4889.497293,5261.573531,4678.880347,6641.28347,6289.903241,6831.977429,6335.600989,4996.927749,4961.124911,5103.882244,4977.730365,20051.98824,4847.785269,5150.121872,4963.305037
"145",5207.285714,5621.716185,5629.695898,5621.151559,5644.980619,5547.728692,5838.110768,5679.97451,5869.05681,5517.965012,5744.2429,5757.536964,5771.056451,5837.198394,5780.099896,6211.108085,5577.161934,5583.230745,5633.344762,5563.000712,5568.855865,5819.962634,6002.259336,5701.809618,5817.05286,5876.895193,5839.476643,6138.318381,6274.343726,6189.640263,5511.969059,5611.963724,5553.131003,5647.588447,5585.402577,5545.246421,7164.550362,5908.262763,5932.323546,5330.98615,5590.805429,5217.33556,6394.168327,6791.862527,6272.35836,5900.591731,5644.993916,5531.228684,5772.383859,5529.072993,20189.29665,5228.706727,5748.277066,5561.829042
"146",5107.857143,5149.01631,5162.722796,5199.483341,5184.54347,5205.594017,5885.699569,5794.033879,6074.773384,6108.610463,5931.690132,5725.607295,5797.399634,5821.668408,5763.381522,5883.200752,5157.558787,5097.372341,5066.566644,5088.061154,5099.03621,6203.958145,6097.351734,6176.951014,6410.777282,6289.707882,6356.150946,6565.329645,6990.124541,6995.930208,6639.90551,5163.06638,5029.803572,5064.494462,5032.527767,5050.73935,6246.588654,5640.736138,5551.087332,5568.278249,6138.008372,5594.214973,6145.694003,7633.58389,7380.451702,7213.456949,5142.667773,5207.318117,5258.49138,5192.851923,20224.26038,5186.583554,5409.413485,5112.960698
"147",5571.285714,5067.454163,5064.847175,5036.111383,5026.546411,5077.499732,5292.950164,5213.044051,5670.027564,5771.495481,5774.438753,5550.744067,5621.491833,5557.686724,6003.861699,5813.477456,5082.283946,5073.089926,5048.60686,5108.233212,5124.152341,5417.312939,5360.062271,5961.11437,6074.874819,6075.477833,5355.637907,5880.518642,6552.593765,7053.882879,7505.409911,4809.630862,5070.087988,5113.562679,5159.009543,5095.432927,5601.506709,5320.823888,4985.931424,4988.253668,5248.512891,6012.021966,5848.770602,7331.428774,7316.734012,6932.710497,5088.027299,5107.867091,5258.463244,5021.625014,20315.37042,5052.26337,5303.419953,5064.082149
"148",5940.714286,5712.093335,5675.414757,5656.455346,5667.704827,5707.259997,5914.299449,5811.084814,6079.69685,5897.771726,6004.513458,5967.823625,6197.164576,5987.719213,6290.821988,6337.114215,5681.701067,5674.45657,5702.811856,5658.609927,5635.773871,5996.401945,6017.870146,6013.819827,6048.693393,6229.955855,6098.313914,6084.671561,6579.768208,6629.144673,7279.890328,5430.914516,5856.788166,5935.939079,5882.720732,5771.150187,7749.893531,6590.914722,6884.867694,6253.052681,7040.413176,6042.554835,7918.368302,7782.879028,8994.658953,8335.377724,5663.711023,5571.239361,5982.834368,5723.16158,20340.54753,5361.544323,5766.913123,5683.17425166667
"149",5988.428571,6005.322482,6018.253629,6035.471191,6027.975253,5938.867991,6450.313501,6295.302576,6489.526521,6200.288609,6298.32976,6274.977024,6297.13947,6381.127295,6219.025623,6645.498716,5996.069991,6021.528154,6038.248867,6026.830931,6082.293632,6074.001649,6443.33141,6288.286269,6452.094366,6430.92801,6276.911393,6568.666368,6836.016221,6942.018576,5919.670457,6172.905794,6004.376921,6152.135408,6042.610158,5970.507825,8279.623425,7258.614275,7498.397142,7322.745929,7825.844101,5056.600268,8470.516739,8772.637966,9229.368954,8603.774542,6014.392414,5940.677329,6161.235457,5961.219173,20467.13598,5769.647845,6145.87188,6138.81162766667
